수량,중량,평균가,yyyy,mm,dd,산지_군산,산지_보령,산지_속초,산지_안흥,산지_여수,규격_10미,규격_대,규격_중,포장_S/P,포장_box,포장_c/s(상자),포장_kg
31,10.0,26400,2020,1,22,1,0,0,0,0,0,1,0,0,1,0,0
57,10.0,23100,2020,1,23,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,26300,2020,1,29,1,0,0,0,0,0,1,0,0,1,0,0
40,10.0,24700,2020,1,30,1,0,0,0,0,0,1,0,0,1,0,0
40,10.0,22900,2020,1,31,1,0,0,0,0,0,1,0,0,1,0,0
40,10.0,26400,2020,2,1,1,0,0,0,0,0,1,0,0,1,0,0
42,10.0,22000,2020,2,3,1,0,0,0,0,0,1,0,0,1,0,0
40,10.0,21300,2020,2,4,1,0,0,0,0,0,1,0,0,1,0,0
70,10.0,19000,2020,2,5,1,0,0,0,0,0,1,0,0,1,0,0
23,10.0,22200,2020,2,6,1,0,0,0,0,0,1,0,0,1,0,0
5,10.0,31600,2020,2,7,1,0,0,0,0,0,1,0,0,1,0,0
26,10.0,23400,2020,2,8,1,0,0,0,0,0,1,0,0,1,0,0
22,10.0,21600,2020,2,10,1,0,0,0,0,0,1,0,0,1,0,0
11,10.0,21100,2020,2,11,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,16600,2020,2,12,1,0,0,0,0,0,1,0,0,1,0,0
26,10.0,18700,2020,2,13,1,0,0,0,0,0,1,0,0,1,0,0
25,10.0,20400,2020,2,14,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,20000,2020,2,15,1,0,0,0,0,0,1,0,0,1,0,0
44,10.0,17900,2020,2,17,1,0,0,0,0,0,1,0,0,1,0,0
16,10.0,18200,2020,2,18,1,0,0,0,0,0,1,0,0,1,0,0
7,10.0,18500,2020,2,20,1,0,0,0,0,0,1,0,0,1,0,0
23,10.0,20900,2020,2,21,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,16200,2020,2,22,1,0,0,0,0,0,1,0,0,1,0,0
63,10.0,24400,2020,2,24,1,0,0,0,0,0,1,0,0,1,0,0
6,10.0,16300,2020,2,25,1,0,0,0,0,0,1,0,0,1,0,0
9,10.0,15200,2020,2,26,1,0,0,0,0,0,1,0,0,1,0,0
43,10.0,19600,2020,2,27,1,0,0,0,0,0,1,0,0,1,0,0
22,10.0,18200,2020,2,28,1,0,0,0,0,0,1,0,0,1,0,0
16,10.0,22200,2020,2,29,1,0,0,0,0,0,1,0,0,1,0,0
22,10.0,20000,2020,3,2,1,0,0,0,0,0,1,0,0,1,0,0
14,10.0,21600,2020,3,3,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,17800,2020,3,4,1,0,0,0,0,0,1,0,0,1,0,0
13,10.0,24200,2020,3,6,1,0,0,0,0,0,1,0,0,1,0,0
22,10.0,26200,2020,3,11,1,0,0,0,0,0,1,0,0,1,0,0
30,10.0,24900,2020,3,12,1,0,0,0,0,0,1,0,0,1,0,0
24,10.0,24400,2020,3,13,1,0,0,0,0,0,1,0,0,1,0,0
11,10.0,19300,2020,3,18,1,0,0,0,0,0,1,0,0,1,0,0
66,10.0,25500,2020,3,19,1,0,0,0,0,0,1,0,0,1,0,0
30,10.0,23100,2020,3,20,1,0,0,0,0,0,1,0,0,1,0,0
27,10.0,25600,2020,3,21,1,0,0,0,0,0,1,0,0,1,0,0
30,10.0,25900,2020,3,23,1,0,0,0,0,0,1,0,0,1,0,0
28,10.0,24500,2020,3,24,1,0,0,0,0,0,1,0,0,1,0,0
53,10.0,24800,2020,3,25,1,0,0,0,0,0,1,0,0,1,0,0
33,10.0,23000,2020,3,26,1,0,0,0,0,0,1,0,0,1,0,0
25,10.0,23500,2020,3,27,1,0,0,0,0,0,1,0,0,1,0,0
44,10.0,25300,2020,3,28,1,0,0,0,0,0,1,0,0,1,0,0
37,10.0,23000,2020,3,30,1,0,0,0,0,0,1,0,0,1,0,0
43,10.0,21600,2020,3,31,1,0,0,0,0,0,1,0,0,1,0,0
25,10.0,24000,2020,4,1,1,0,0,0,0,0,1,0,0,1,0,0
25,10.0,26700,2020,4,2,1,0,0,0,0,0,1,0,0,1,0,0
33,10.0,21900,2020,4,3,1,0,0,0,0,0,1,0,0,1,0,0
32,10.0,25200,2020,4,4,1,0,0,0,0,0,1,0,0,1,0,0
51,10.0,24500,2020,4,6,1,0,0,0,0,0,1,0,0,1,0,0
56,10.0,23700,2020,4,7,1,0,0,0,0,0,1,0,0,1,0,0
30,10.0,30300,2020,4,8,1,0,0,0,0,0,1,0,0,1,0,0
45,10.0,25900,2020,4,9,1,0,0,0,0,0,1,0,0,1,0,0
50,10.0,20400,2020,4,10,1,0,0,0,0,0,1,0,0,1,0,0
36,10.0,23700,2020,4,11,1,0,0,0,0,0,1,0,0,1,0,0
66,10.0,27700,2020,4,13,1,0,0,0,0,0,1,0,0,1,0,0
35,10.0,27100,2020,4,14,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,15600,2020,4,15,1,0,0,0,0,0,1,0,0,1,0,0
67,10.0,22500,2020,4,16,1,0,0,0,0,0,1,0,0,1,0,0
61,10.0,29300,2020,4,17,1,0,0,0,0,0,1,0,0,1,0,0
44,10.0,29100,2020,4,18,1,0,0,0,0,0,1,0,0,1,0,0
35,10.0,26900,2020,4,20,1,0,0,0,0,0,1,0,0,1,0,0
50,10.0,25300,2020,4,21,1,0,0,0,0,0,1,0,0,1,0,0
33,10.0,27000,2020,4,22,1,0,0,0,0,0,1,0,0,1,0,0
25,10.0,24900,2020,4,23,1,0,0,0,0,0,1,0,0,1,0,0
64,10.0,18000,2020,4,24,1,0,0,0,0,0,1,0,0,1,0,0
38,10.0,23800,2020,4,25,1,0,0,0,0,0,1,0,0,1,0,0
53,10.0,21100,2020,4,27,1,0,0,0,0,0,1,0,0,1,0,0
32,10.0,21300,2020,4,28,1,0,0,0,0,0,1,0,0,1,0,0
32,10.0,23700,2020,4,29,1,0,0,0,0,0,1,0,0,1,0,0
56,10.0,20100,2020,4,30,1,0,0,0,0,0,1,0,0,1,0,0
36,10.0,21000,2020,5,1,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,21300,2020,5,2,1,0,0,0,0,0,1,0,0,1,0,0
36,10.0,20900,2020,5,4,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,31100,2020,5,5,1,0,0,0,0,0,1,0,0,1,0,0
24,10.0,17400,2020,5,7,1,0,0,0,0,0,1,0,0,1,0,0
25,10.0,16800,2020,5,8,1,0,0,0,0,0,1,0,0,1,0,0
4,10.0,2000,2020,5,9,1,0,0,0,0,0,1,0,0,1,0,0
34,10.0,16300,2020,5,11,1,0,0,0,0,0,1,0,0,1,0,0
57,10.0,20700,2020,5,12,1,0,0,0,0,0,1,0,0,1,0,0
17,10.0,25500,2020,5,13,1,0,0,0,0,0,1,0,0,1,0,0
11,10.0,13100,2020,5,14,1,0,0,0,0,0,1,0,0,1,0,0
27,10.0,18900,2020,5,15,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,29000,2020,5,16,1,0,0,0,0,0,1,0,0,1,0,0
30,10.0,22600,2020,5,19,1,0,0,0,0,0,1,0,0,1,0,0
5,10.0,16200,2020,5,20,1,0,0,0,0,0,1,0,0,1,0,0
16,10.0,20700,2020,5,21,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,29000,2020,5,22,1,0,0,0,0,0,1,0,0,1,0,0
25,10.0,29300,2020,5,23,1,0,0,0,0,0,1,0,0,1,0,0
34,10.0,24700,2020,5,25,1,0,0,0,0,0,1,0,0,1,0,0
32,10.0,22500,2020,5,26,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,23500,2020,5,27,1,0,0,0,0,0,1,0,0,1,0,0
9,10.0,13300,2020,5,29,1,0,0,0,0,0,1,0,0,1,0,0
18,10.0,19700,2020,5,30,1,0,0,0,0,0,1,0,0,1,0,0
56,10.0,21200,2020,6,1,1,0,0,0,0,0,1,0,0,1,0,0
18,10.0,16600,2020,6,2,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,28700,2020,6,4,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,27800,2020,6,5,1,0,0,0,0,0,1,0,0,1,0,0
22,10.0,22300,2020,6,6,1,0,0,0,0,0,1,0,0,1,0,0
30,10.0,23900,2020,6,8,1,0,0,0,0,0,1,0,0,1,0,0
30,10.0,21500,2020,6,9,1,0,0,0,0,0,1,0,0,1,0,0
23,10.0,16600,2020,6,10,1,0,0,0,0,0,1,0,0,1,0,0
26,10.0,18700,2020,6,15,1,0,0,0,0,0,1,0,0,1,0,0
14,10.0,26900,2020,6,16,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,30000,2020,6,17,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,25000,2020,6,18,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,28100,2020,6,19,1,0,0,0,0,0,1,0,0,1,0,0
16,10.0,30300,2020,6,20,1,0,0,0,0,0,1,0,0,1,0,0
7,10.0,15200,2020,6,25,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,14200,2020,6,26,1,0,0,0,0,0,1,0,0,1,0,0
13,10.0,42000,2020,6,29,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,17900,2020,7,3,1,0,0,0,0,0,1,0,0,1,0,0
14,10.0,38200,2020,7,4,1,0,0,0,0,0,1,0,0,1,0,0
13,10.0,51200,2020,7,20,1,0,0,0,0,0,1,0,0,1,0,0
22,10.0,47400,2020,7,27,1,0,0,0,0,0,1,0,0,1,0,0
13,10.0,48900,2020,8,4,1,0,0,0,0,0,1,0,0,1,0,0
14,10.0,22300,2020,9,16,1,0,0,0,0,0,1,0,0,1,0,0
6,10.0,12200,2020,9,25,1,0,0,0,0,0,1,0,0,1,0,0
4,10.0,12000,2020,9,26,1,0,0,0,0,0,1,0,0,1,0,0
7,10.0,18500,2020,9,28,1,0,0,0,0,0,1,0,0,1,0,0
24,10.0,16700,2020,10,5,1,0,0,0,0,0,1,0,0,1,0,0
9,10.0,14200,2020,10,7,1,0,0,0,0,0,1,0,0,1,0,0
12,10.0,14600,2020,10,8,1,0,0,0,0,0,1,0,0,1,0,0
9,10.0,26400,2020,10,9,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,23000,2020,10,10,1,0,0,0,0,0,1,0,0,1,0,0
16,10.0,28100,2020,10,12,1,0,0,0,0,0,1,0,0,1,0,0
66,10.0,19300,2020,10,13,1,0,0,0,0,0,1,0,0,1,0,0
9,10.0,17100,2020,10,14,1,0,0,0,0,0,1,0,0,1,0,0
6,10.0,14200,2020,10,15,1,0,0,0,0,0,1,0,0,1,0,0
33,10.0,18200,2020,10,16,1,0,0,0,0,0,1,0,0,1,0,0
19,10.0,23900,2020,10,17,1,0,0,0,0,0,1,0,0,1,0,0
5,10.0,16000,2020,10,20,1,0,0,0,0,0,1,0,0,1,0,0
5,10.0,22200,2020,10,23,1,0,0,0,0,0,1,0,0,1,0,0
4,10.0,19000,2020,10,24,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,20500,2020,10,26,1,0,0,0,0,0,1,0,0,1,0,0
8,10.0,30000,2020,10,28,1,0,0,0,0,0,1,0,0,1,0,0
18,10.0,13700,2020,11,12,1,0,0,0,0,0,1,0,0,1,0,0
11,10.0,13100,2020,11,14,1,0,0,0,0,0,1,0,0,1,0,0
6,10.0,19700,2020,11,17,1,0,0,0,0,0,1,0,0,1,0,0
5,10.0,14000,2020,11,19,1,0,0,0,0,0,1,0,0,1,0,0
9,10.0,26700,2020,11,23,1,0,0,0,0,0,1,0,0,1,0,0
27,10.0,14800,2020,11,24,1,0,0,0,0,0,1,0,0,1,0,0
11,10.0,13000,2020,11,25,1,0,0,0,0,0,1,0,0,1,0,0
14,10.0,12600,2020,11,26,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,15300,2020,11,27,1,0,0,0,0,0,1,0,0,1,0,0
7,10.0,14100,2020,11,30,1,0,0,0,0,0,1,0,0,1,0,0
19,10.0,15000,2020,12,4,1,0,0,0,0,0,1,0,0,1,0,0
5,10.0,23000,2020,12,5,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,14500,2020,12,10,1,0,0,0,0,0,1,0,0,1,0,0
5,10.0,30000,2020,12,23,1,0,0,0,0,0,1,0,0,1,0,0
6,10.0,25500,2020,12,24,1,0,0,0,0,0,1,0,0,1,0,0
18,10.0,24900,2020,12,25,1,0,0,0,0,0,1,0,0,1,0,0
3,10.0,10000,2020,12,29,1,0,0,0,0,0,1,0,0,1,0,0
8,10.0,28500,2021,1,6,1,0,0,0,0,0,1,0,0,1,0,0
33,10.0,19100,2021,1,7,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,23200,2021,1,13,1,0,0,0,0,0,1,0,0,1,0,0
16,10.0,22300,2021,1,14,1,0,0,0,0,0,1,0,0,1,0,0
2,10.0,1500,2021,1,20,1,0,0,0,0,0,1,0,0,1,0,0
13,10.0,16000,2021,2,4,1,0,0,0,0,0,1,0,0,1,0,0
5,10.0,12000,2021,2,6,1,0,0,0,0,0,1,0,0,1,0,0
16,10.0,16400,2021,2,17,1,0,0,0,0,0,1,0,0,1,0,0
30,10.0,12300,2021,2,18,1,0,0,0,0,0,1,0,0,1,0,0
7,10.0,15100,2021,2,19,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,16900,2021,2,24,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,15600,2021,3,10,1,0,0,0,0,0,1,0,0,1,0,0
18,10.0,14000,2021,3,11,1,0,0,0,0,0,1,0,0,1,0,0
2,10.0,32000,2021,3,15,1,0,0,0,0,0,1,0,0,1,0,0
17,10.0,12700,2021,3,18,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,5000,2021,3,19,1,0,0,0,0,0,1,0,0,1,0,0
8,10.0,18500,2021,3,23,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,20500,2021,3,25,1,0,0,0,0,0,1,0,0,1,0,0
9,10.0,15500,2021,3,26,1,0,0,0,0,0,1,0,0,1,0,0
18,10.0,22100,2021,3,27,1,0,0,0,0,0,1,0,0,1,0,0
33,10.0,20600,2021,3,29,1,0,0,0,0,0,1,0,0,1,0,0
44,10.0,20700,2021,4,1,1,0,0,0,0,0,1,0,0,1,0,0
9,10.0,17000,2021,4,2,1,0,0,0,0,0,1,0,0,1,0,0
7,10.0,28200,2021,4,8,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,23200,2021,4,10,1,0,0,0,0,0,1,0,0,1,0,0
29,10.0,21100,2021,4,12,1,0,0,0,0,0,1,0,0,1,0,0
7,10.0,20000,2021,4,14,1,0,0,0,0,0,1,0,0,1,0,0
24,10.0,17800,2021,4,15,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,18900,2021,4,19,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,17800,2021,4,20,1,0,0,0,0,0,1,0,0,1,0,0
16,10.0,16700,2021,4,22,1,0,0,0,0,0,1,0,0,1,0,0
12,10.0,22300,2021,4,28,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,17000,2021,4,30,1,0,0,0,0,0,1,0,0,1,0,0
12,10.0,16200,2021,5,1,1,0,0,0,0,0,1,0,0,1,0,0
26,10.0,15100,2021,5,5,1,0,0,0,0,0,1,0,0,1,0,0
16,10.0,13500,2021,5,6,1,0,0,0,0,0,1,0,0,1,0,0
16,10.0,14000,2021,5,7,1,0,0,0,0,0,1,0,0,1,0,0
17,10.0,26000,2021,5,8,1,0,0,0,0,0,1,0,0,1,0,0
16,10.0,14300,2021,5,10,1,0,0,0,0,0,1,0,0,1,0,0
12,10.0,15100,2021,5,12,1,0,0,0,0,0,1,0,0,1,0,0
24,10.0,26800,2021,5,13,1,0,0,0,0,0,1,0,0,1,0,0
29,10.0,19300,2021,5,14,1,0,0,0,0,0,1,0,0,1,0,0
9,10.0,17100,2021,5,15,1,0,0,0,0,0,1,0,0,1,0,0
22,10.0,34100,2021,5,17,1,0,0,0,0,0,1,0,0,1,0,0
21,10.0,19500,2021,5,18,1,0,0,0,0,0,1,0,0,1,0,0
18,10.0,16500,2021,5,19,1,0,0,0,0,0,1,0,0,1,0,0
17,10.0,14600,2021,5,20,1,0,0,0,0,0,1,0,0,1,0,0
23,10.0,13600,2021,5,21,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,42300,2021,5,24,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,13400,2021,5,25,1,0,0,0,0,0,1,0,0,1,0,0
41,10.0,20500,2021,5,26,1,0,0,0,0,0,1,0,0,1,0,0
47,10.0,18800,2021,5,27,1,0,0,0,0,0,1,0,0,1,0,0
22,10.0,15500,2021,5,28,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,11000,2021,5,29,1,0,0,0,0,0,1,0,0,1,0,0
21,10.0,15600,2021,5,31,1,0,0,0,0,0,1,0,0,1,0,0
34,10.0,15500,2021,6,1,1,0,0,0,0,0,1,0,0,1,0,0
24,10.0,17100,2021,6,2,1,0,0,0,0,0,1,0,0,1,0,0
17,10.0,14600,2021,6,3,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,12600,2021,6,4,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,14700,2021,6,5,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,14900,2021,6,7,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,15100,2021,6,8,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,17000,2021,6,9,1,0,0,0,0,0,1,0,0,1,0,0
16,10.0,16300,2021,6,10,1,0,0,0,0,0,1,0,0,1,0,0
17,10.0,16100,2021,6,11,1,0,0,0,0,0,1,0,0,1,0,0
12,10.0,17100,2021,6,14,1,0,0,0,0,0,1,0,0,1,0,0
17,10.0,13400,2021,6,15,1,0,0,0,0,0,1,0,0,1,0,0
18,10.0,15200,2021,6,16,1,0,0,0,0,0,1,0,0,1,0,0
4,10.0,35800,2021,6,18,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,12300,2021,6,22,1,0,0,0,0,0,1,0,0,1,0,0
13,10.0,13800,2021,6,23,1,0,0,0,0,0,1,0,0,1,0,0
29,10.0,23000,2021,6,24,1,0,0,0,0,0,1,0,0,1,0,0
5,10.0,22300,2021,6,25,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,15100,2021,6,29,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,12300,2021,6,30,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,12500,2021,7,1,1,0,0,0,0,0,1,0,0,1,0,0
14,10.0,13400,2021,7,5,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,15000,2021,7,6,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,13700,2021,7,7,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,13300,2021,7,20,1,0,0,0,0,0,1,0,0,1,0,0
12,10.0,12200,2021,7,21,1,0,0,0,0,0,1,0,0,1,0,0
12,10.0,12300,2021,7,23,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,33000,2021,7,29,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,12000,2021,8,17,1,0,0,0,0,0,1,0,0,1,0,0
35,10.0,21500,2021,8,23,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,14700,2021,8,24,1,0,0,0,0,0,1,0,0,1,0,0
23,10.0,13800,2021,9,8,1,0,0,0,0,0,1,0,0,1,0,0
19,10.0,13700,2021,9,9,1,0,0,0,0,0,1,0,0,1,0,0
41,10.0,15300,2021,9,10,1,0,0,0,0,0,1,0,0,1,0,0
37,10.0,8100,2021,9,13,1,0,0,0,0,0,1,0,0,1,0,0
37,10.0,6500,2021,9,14,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,5500,2021,9,15,1,0,0,0,0,0,1,0,0,1,0,0
13,10.0,3000,2021,9,16,1,0,0,0,0,0,1,0,0,1,0,0
25,10.0,14500,2021,9,17,1,0,0,0,0,0,1,0,0,1,0,0
29,10.0,12300,2021,9,25,1,0,0,0,0,0,1,0,0,1,0,0
58,10.0,14900,2021,9,28,1,0,0,0,0,0,1,0,0,1,0,0
68,10.0,15400,2021,9,29,1,0,0,0,0,0,1,0,0,1,0,0
44,10.0,17900,2021,9,30,1,0,0,0,0,0,1,0,0,1,0,0
54,10.0,14700,2021,10,1,1,0,0,0,0,0,1,0,0,1,0,0
45,10.0,13500,2021,10,2,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,18700,2021,10,5,1,0,0,0,0,0,1,0,0,1,0,0
47,10.0,19400,2021,10,6,1,0,0,0,0,0,1,0,0,1,0,0
26,10.0,16800,2021,10,7,1,0,0,0,0,0,1,0,0,1,0,0
44,10.0,20500,2021,10,8,1,0,0,0,0,0,1,0,0,1,0,0
22,10.0,12200,2021,10,9,1,0,0,0,0,0,1,0,0,1,0,0
42,10.0,16600,2021,10,11,1,0,0,0,0,0,1,0,0,1,0,0
56,10.0,13300,2021,10,12,1,0,0,0,0,0,1,0,0,1,0,0
36,10.0,15400,2021,10,14,1,0,0,0,0,0,1,0,0,1,0,0
16,10.0,13800,2021,10,15,1,0,0,0,0,0,1,0,0,1,0,0
18,10.0,20400,2021,10,16,1,0,0,0,0,0,1,0,0,1,0,0
19,10.0,15100,2021,10,19,1,0,0,0,0,0,1,0,0,1,0,0
34,10.0,23500,2021,10,20,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,15500,2021,10,21,1,0,0,0,0,0,1,0,0,1,0,0
25,10.0,14300,2021,10,22,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,22400,2021,10,23,1,0,0,0,0,0,1,0,0,1,0,0
25,10.0,19000,2021,10,25,1,0,0,0,0,0,1,0,0,1,0,0
57,10.0,17600,2021,10,26,1,0,0,0,0,0,1,0,0,1,0,0
25,10.0,20100,2021,10,27,1,0,0,0,0,0,1,0,0,1,0,0
71,10.0,18600,2021,10,28,1,0,0,0,0,0,1,0,0,1,0,0
75,10.0,16600,2021,10,29,1,0,0,0,0,0,1,0,0,1,0,0
52,10.0,11900,2021,10,30,1,0,0,0,0,0,1,0,0,1,0,0
32,10.0,15900,2021,11,1,1,0,0,0,0,0,1,0,0,1,0,0
30,10.0,13000,2021,11,2,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,3300,2021,11,4,1,0,0,0,0,0,1,0,0,1,0,0
8,10.0,15500,2021,11,5,1,0,0,0,0,0,1,0,0,1,0,0
6,10.0,16400,2021,11,6,1,0,0,0,0,0,1,0,0,1,0,0
9,10.0,16500,2021,11,8,1,0,0,0,0,0,1,0,0,1,0,0
16,10.0,15300,2021,11,10,1,0,0,0,0,0,1,0,0,1,0,0
14,10.0,14000,2021,11,11,1,0,0,0,0,0,1,0,0,1,0,0
11,10.0,18400,2021,11,12,1,0,0,0,0,0,1,0,0,1,0,0
49,10.0,17800,2021,11,13,1,0,0,0,0,0,1,0,0,1,0,0
41,10.0,14500,2021,11,15,1,0,0,0,0,0,1,0,0,1,0,0
11,10.0,16900,2021,11,16,1,0,0,0,0,0,1,0,0,1,0,0
9,10.0,15200,2021,11,17,1,0,0,0,0,0,1,0,0,1,0,0
27,10.0,16700,2021,11,18,1,0,0,0,0,0,1,0,0,1,0,0
1,10.0,25000,2021,11,20,1,0,0,0,0,0,1,0,0,1,0,0
16,10.0,22300,2021,11,22,1,0,0,0,0,0,1,0,0,1,0,0
14,10.0,13100,2021,11,24,1,0,0,0,0,0,1,0,0,1,0,0
22,10.0,12700,2021,11,25,1,0,0,0,0,0,1,0,0,1,0,0
18,10.0,18100,2021,11,26,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,21900,2021,12,2,1,0,0,0,0,0,1,0,0,1,0,0
9,10.0,29100,2021,12,6,1,0,0,0,0,0,1,0,0,1,0,0
15,10.0,18400,2021,12,7,1,0,0,0,0,0,1,0,0,1,0,0
30,10.0,19000,2021,12,8,1,0,0,0,0,0,1,0,0,1,0,0
31,10.0,15700,2021,12,9,1,0,0,0,0,0,1,0,0,1,0,0
10,10.0,15200,2021,12,10,1,0,0,0,0,0,1,0,0,1,0,0
35,10.0,15500,2021,12,11,1,0,0,0,0,0,1,0,0,1,0,0
37,10.0,13400,2021,12,13,1,0,0,0,0,0,1,0,0,1,0,0
3,10.0,12200,2021,12,14,1,0,0,0,0,0,1,0,0,1,0,0
29,10.0,20200,2021,12,15,1,0,0,0,0,0,1,0,0,1,0,0
31,10.0,20800,2021,12,16,1,0,0,0,0,0,1,0,0,1,0,0
8,10.0,15600,2021,12,17,1,0,0,0,0,0,1,0,0,1,0,0
5,10.0,25000,2021,12,18,1,0,0,0,0,0,1,0,0,1,0,0
42,10.0,20600,2021,12,20,1,0,0,0,0,0,1,0,0,1,0,0
29,10.0,20500,2021,12,21,1,0,0,0,0,0,1,0,0,1,0,0
19,10.0,17600,2021,12,22,1,0,0,0,0,0,1,0,0,1,0,0
31,10.0,20900,2021,12,23,1,0,0,0,0,0,1,0,0,1,0,0
38,10.0,17700,2021,12,24,1,0,0,0,0,0,1,0,0,1,0,0
4,10.0,25600,2021,12,25,1,0,0,0,0,0,1,0,0,1,0,0
27,10.0,18100,2021,12,27,1,0,0,0,0,0,1,0,0,1,0,0
34,10.0,18500,2021,12,28,1,0,0,0,0,0,1,0,0,1,0,0
37,10.0,16500,2021,12,29,1,0,0,0,0,0,1,0,0,1,0,0
29,10.0,23800,2021,12,31,1,0,0,0,0,0,1,0,0,1,0,0
1,10.0,20000,2017,1,11,0,0,0,0,1,0,1,0,0,1,0,0
1,10.0,105000,2017,2,17,0,0,0,0,1,0,1,0,0,1,0,0
10,5.0,32400,2017,2,21,0,0,0,0,1,0,1,0,0,1,0,0
5,5.0,32800,2017,2,22,0,0,0,0,1,0,1,0,0,1,0,0
10,5.0,33500,2017,2,23,0,0,0,0,1,0,1,0,0,1,0,0
10,10.0,32300,2017,3,8,0,0,0,0,1,0,1,0,0,1,0,0
10,10.0,31300,2017,3,18,0,0,0,0,1,0,1,0,0,1,0,0
8,10.0,30000,2017,5,30,0,0,0,0,1,0,1,0,0,1,0,0
9,12.0,40000,2018,1,10,0,0,0,0,1,0,1,0,0,1,0,0
12,10.0,35800,2018,4,25,0,0,0,0,1,0,1,0,0,1,0,0
30,10.0,30000,2019,2,15,0,0,0,0,1,0,1,0,0,1,0,0
25,10.0,30000,2019,2,18,0,0,0,0,1,0,1,0,0,1,0,0
1,10.0,18000,2019,2,20,0,0,0,0,1,0,1,0,0,1,0,0
15,10.0,30000,2019,2,21,0,0,0,0,1,0,1,0,0,1,0,0
23,10.0,28700,2019,2,26,0,0,0,0,1,0,1,0,0,1,0,0
20,10.0,30000,2019,3,1,0,0,0,0,1,0,1,0,0,1,0,0
17,10.0,28600,2019,3,2,0,0,0,0,1,0,1,0,0,1,0,0
22,10.0,28900,2019,3,4,0,0,0,0,1,0,1,0,0,1,0,0
2,10.0,76000,2019,3,7,0,0,0,0,1,0,1,0,0,1,0,0
5,10.0,38600,2019,8,23,0,0,0,0,1,0,1,0,0,1,0,0
5,10.0,28000,2019,8,27,0,0,0,0,1,0,1,0,0,1,0,0
7,10.0,23600,2019,9,3,0,0,0,0,1,0,1,0,0,1,0,0
5,10.0,27500,2021,12,18,0,0,0,0,1,0,1,0,0,1,0,0
5,10.0,33600,2021,12,25,0,0,0,0,1,0,1,0,0,1,0,0
17,10.0,24400,2021,12,27,0,0,0,0,1,0,1,0,0,1,0,0
3,10.0,33500,2021,12,29,0,0,0,0,1,0,1,0,0,1,0,0
42,10.0,23900,2017,11,25,0,1,0,0,0,0,1,0,0,1,0,0
5,10.0,36800,2018,7,7,0,1,0,0,0,0,1,0,0,1,0,0
